Timestamp	AccX	AccY	AccZ	Str1	Str2	Str3
0	-1840.456	-1835.200	-834.101	1864.782	-2293.596	1093.446
1	-1840.745	-1834.517	-833.000	1865.113	-2292.815	1093.445
2	-1841.150	-1834.272	-832.148	1865.540	-2292.563	1093.269
3	-1840.979	-1834.594	-832.738	1865.668	-2292.774	1092.876
4	-1840.580	-1834.872	-834.170	1865.291	-2293.445	1092.498
5	-1840.736	-1834.904	-834.298	1864.635	-2294.191	1092.456
6	-1840.988	-1834.926	-833.168	1864.362	-2294.612	1092.827
7	-1840.792	-1834.963	-832.644	1864.664	-2294.756	1093.507
8	-1840.668	-1834.730	-833.027	1865.070	-2294.773	1094.094
9	-1840.833	-1834.359	-833.605	1865.242	-2294.577	1094.012
10	-1840.878	-1834.391	-834.084	1865.034	-2294.024	1093.356
11	-1840.661	-1834.770	-834.112	1864.634	-2293.334	1092.817
12	-1840.611	-1834.863	-833.883	1864.566	-2292.973	1092.805
13	-1840.972	-1834.542	-834.058	1864.784	-2293.106	1093.196
14	-1841.353	-1834.251	-834.211	1864.665	-2293.443	1093.574
15	-1841.479	-1834.277	-833.756	1864.243	-2293.585	1093.640
16	-1841.465	-1834.620	-833.187	1864.016	-2293.633	1093.440
17	-1841.632	-1835.024	-832.859	1864.143	-2293.958	1093.253
18	-1841.996	-1835.093	-832.780	1864.570	-2294.450	1093.181
19	-1842.028	-1834.791	-833.027	1865.098	-2294.556	1093.165
20	-1841.505	-1834.618	-833.388	1865.331	-2294.140	1093.345
21	-1840.918	-1834.779	-833.511	1865.059	-2293.615	1093.870
22	-1840.587	-1834.886	-833.429	1864.589	-2293.110	1094.572
23	-1840.462	-1834.777	-833.117	1864.443	-2292.568	1095.159
24	-1840.405	-1834.711	-832.626	1864.849	-2292.360	1095.406
25	-1840.404	-1834.750	-832.513	1865.580	-2292.696	1095.312
26	-1840.257	-1834.782	-833.283	1866.106	-2293.098	1095.131
27	-1839.693	-1834.783	-834.724	1866.074	-2292.954	1095.115
28	-1839.273	-1834.654	-835.769	1865.754	-2292.281	1095.305
29	-1839.833	-1834.359	-835.265	1865.700	-2291.687	1095.357
30	-1840.993	-1834.270	-833.634	1865.860	-2291.594	1094.881
31	-1841.700	-1834.647	-832.634	1865.650	-2291.996	1094.108
32	-1841.614	-1835.044	-832.901	1864.898	-2292.545	1093.817
33	-1841.214	-1834.943	-833.581	1864.027	-2292.916	1094.405
34	-1841.039	-1834.490	-833.978	1863.524	-2293.162	1095.357
35	-1841.084	-1834.097	-834.058	1863.460	-2293.283	1095.722
36	-1841.029	-1833.984	-834.117	1863.714	-2292.991	1095.061
37	-1840.718	-1834.148	-834.372	1864.264	-2292.523	1093.903
38	-1840.607	-1834.444	-834.142	1864.950	-2292.395	1093.139
39	-1841.156	-1834.760	-832.727	1865.041	-2292.324	1092.965
40	-1841.749	-1834.990	-831.143	1864.090	-2291.911	1092.911
41	-1841.513	-1834.979	-831.070	1863.103	-2291.299	1092.902
42	-1840.612	-1834.796	-832.748	1863.230	-2290.928	1093.292
43	-1839.694	-1834.650	-834.896	1863.948	-2291.141	1094.065
44	-1839.337	-1834.683	-835.854	1864.305	-2291.917	1094.904
45	-1839.865	-1834.958	-834.888	1864.337	-2292.662	1095.409
46	-1840.877	-1835.230	-832.930	1864.439	-2292.572	1095.340
