Timestamp	AccX	AccY	AccZ	Str1	Str2	Str3
0	-1839.161	-1833.722	-836.724	1878.059	-2284.647	1094.357
1	-1839.169	-1833.974	-838.022	1877.510	-2284.848	1094.107
2	-1840.202	-1834.889	-837.823	1877.498	-2285.009	1094.063
3	-1841.567	-1835.559	-836.722	1878.048	-2285.065	1094.741
4	-1842.383	-1835.256	-836.198	1878.479	-2284.958	1095.580
5	-1842.545	-1834.237	-836.281	1878.405	-2284.765	1095.655
6	-1842.629	-1833.559	-835.333	1878.245	-2284.512	1095.071
7	-1842.860	-1833.809	-833.399	1878.466	-2284.317	1094.644
8	-1842.854	-1834.537	-832.012	1878.887	-2284.445	1094.722
9	-1842.614	-1834.902	-831.494	1879.259	-2284.704	1094.955
10	-1842.328	-1834.636	-831.161	1879.525	-2284.511	1094.782
11	-1842.052	-1834.082	-830.278	1879.695	-2283.594	1094.126
12	-1841.997	-1833.910	-828.680	1879.832	-2282.534	1093.557
13	-1842.261	-1834.398	-827.278	1879.926	-2282.180	1093.670
14	-1842.061	-1834.995	-827.466	1879.874	-2282.586	1094.312
15	-1841.187	-1835.036	-829.151	1879.806	-2283.171	1094.853
16	-1840.176	-1834.562	-831.137	1879.923	-2283.635	1094.973
17	-1839.127	-1834.383	-832.857	1879.973	-2284.183	1094.707
18	-1838.478	-1834.935	-834.122	1879.527	-2284.687	1094.164
19	-1838.936	-1835.582	-834.724	1878.764	-2284.544	1093.570
20	-1840.345	-1835.544	-834.647	1878.265	-2283.905	1093.356
21	-1841.721	-1834.923	-834.504	1878.298	-2283.734	1093.703
22	-1841.969	-1834.180	-835.271	1878.646	-2284.459	1094.234
23	-1841.051	-1833.786	-837.294	1878.861	-2285.497	1094.577
24	-1840.302	-1834.027	-838.993	1878.645	-2285.963	1094.755
25	-1840.721	-1834.566	-838.634	1878.211	-2285.641	1094.791
26	-1841.818	-1834.969	-836.625	1878.129	-2284.987	1094.503
27	-1842.638	-1835.111	-834.240	1878.641	-2284.499	1093.825
28	-1842.902	-1834.792	-832.361	1879.447	-2284.300	1093.168
29	-1842.911	-1834.005	-831.467	1880.259	-2284.305	1093.117
30	-1843.065	-1833.329	-831.017	1880.977	-2284.399	1093.662
31	-1843.284	-1833.468	-830.364	1881.310	-2284.494	1094.163
32	-1842.897	-1834.383	-830.028	1880.859	-2284.650	1094.273
