Timestamp	AccX	AccY	AccZ	Str1	Str2	Str3
0	-1841.947	-1835.018	-833.585	1868.275	-2299.191	1104.168
1	-1841.976	-1834.809	-833.688	1868.112	-2299.400	1104.737
2	-1841.890	-1834.704	-834.201	1867.192	-2299.575	1105.059
3	-1842.038	-1834.722	-834.353	1866.462	-2299.705	1104.932
4	-1842.234	-1834.747	-833.563	1866.677	-2299.816	1104.560
5	-1842.055	-1834.965	-832.847	1867.441	-2299.762	1104.175
6	-1841.324	-1835.292	-833.424	1867.831	-2299.642	1103.949
7	-1840.626	-1835.104	-834.074	1867.584	-2299.668	1104.181
8	-1840.945	-1834.507	-832.923	1867.096	-2299.632	1104.956
9	-1841.722	-1834.491	-831.207	1866.777	-2299.410	1105.800
10	-1841.650	-1835.131	-831.249	1866.874	-2299.451	1106.039
11	-1840.962	-1835.543	-832.475	1867.360	-2300.117	1105.519
12	-1840.731	-1835.284	-833.193	1867.752	-2301.129	1104.904
13	-1840.763	-1834.732	-833.698	1867.598	-2301.793	1104.858
14	-1840.550	-1834.471	-834.407	1866.977	-2301.570	1105.152
15	-1840.447	-1834.657	-834.758	1866.376	-2300.628	1105.132
16	-1840.947	-1834.992	-834.127	1866.123	-2299.760	1104.776
17	-1841.903	-1834.985	-832.519	1866.207	-2299.410	1104.656
18	-1842.436	-1834.505	-831.604	1866.603	-2299.346	1105.073
19	-1841.499	-1834.112	-833.554	1867.095	-2299.275	1105.609
20	-1839.737	-1834.358	-837.028	1867.230	-2299.208	1105.844
21	-1839.501	-1834.859	-837.698	1866.926	-2299.334	1105.970
22	-1841.354	-1835.006	-834.411	1866.665	-2299.481	1106.123
23	-1843.080	-1834.961	-830.926	1866.980	-2299.117	1106.009
24	-1843.088	-1834.968	-830.511	1867.667	-2298.397	1105.535
25	-1841.871	-1834.856	-831.958	1867.911	-2298.169	1104.981
26	-1840.651	-1834.819	-832.887	1867.338	-2298.738	1104.649
27	-1840.248	-1834.982	-833.571	1866.534	-2299.509	1104.585
28	-1840.404	-1835.006	-834.627	1866.126	-2299.988	1104.574
29	-1840.842	-1834.828	-834.711	1866.191	-2300.275	1104.335
30	-1841.537	-1834.769	-832.990	1866.611	-2300.594	1103.670
31	-1842.077	-1834.840	-830.780	1867.089	-2300.773	1102.905
32	-1842.067	-1834.895	-830.380	1867.121	-2300.540	1102.652
33	-1841.504	-1835.052	-832.377	1866.455	-2300.084	1103.099
34	-1840.918	-1835.254	-834.704	1865.675	-2299.734	1104.053
35	-1840.790	-1835.139	-835.393	1865.848	-2299.835	1105.039
36	-1841.048	-1834.576	-834.912	1866.971	-2300.567	1105.412
37	-1841.268	-1834.099	-834.615	1867.939	-2301.229	1105.070
38	-1841.498	-1834.374	-833.865	1868.037	-2300.896	1104.256
39	-1842.237	-1835.247	-831.524	1867.442	-2299.907	1103.243
40	-1842.690	-1835.712	-829.784	1866.953	-2299.429	1102.744
41	-1841.689	-1835.080	-831.931	1867.137	-2299.721	1103.278
42	-1839.678	-1833.764	-836.405	1867.716	-2299.980	1104.462
43	-1838.451	-1833.080	-838.187	1868.197	-2299.811	1105.444
44	-1839.474	-1833.859	-835.467	1868.359	-2299.645	1105.425
45	-1841.818	-1835.190	-831.256	1868.424	-2299.784	1104.450
46	-1843.093	-1835.529	-829.504	1868.697	-2299.898	1103.617
47	-1842.780	-1834.900	-830.968	1868.899	-2299.641	1103.771
48	-1842.112	-1834.524	-832.988	1868.589	-2299.382	1104.624
49	-1841.634	-1834.756	-833.597	1868.081	-2299.719	1105.421
50	-1841.118	-1834.953	-833.728	1868.125	-2300.458	1105.758
51	-1840.951	-1834.758	-834.213	1868.679	-2300.712	1105.563
52	-1841.338	-1834.558	-833.915	1868.787	-2300.286	1104.829
53	-1841.753	-1834.780	-831.952	1868.082	-2299.762	1103.825
54	-1841.845	-1835.190	-830.295	1867.449	-2299.422	1103.188
55	-1841.231	-1835.081	-831.444	1867.383	-2299.253	1103.480
56	-1840.163	-1834.395	-834.374	1867.344	-2299.382	1104.645
57	-1839.831	-1834.030	-836.055	1867.178	-2299.803	1106.040
58	-1840.631	-1834.443	-835.477	1867.325	-2300.076	1106.772
59	-1841.656	-1835.044	-833.635	1867.639	-2299.898	1106.087
60	-1842.112	-1835.165	-832.374	1867.575	-2299.474	1104.370
61	-1842.140	-1834.841	-832.754	1867.048	-2299.169	1103.159
62	-1842.051	-1834.543	-833.171	1866.519	-2298.963	1103.442
63	-1841.839	-1834.433	-832.738	1866.180	-2298.663	1104.484
64	-1841.320	-1834.405	-833.885	1865.814	-2298.300	1105.250
65	-1840.584	-1834.350	-836.750	1865.444	-2298.121	1105.736
66	-1840.406	-1834.449	-836.911	1865.362	-2298.395	1106.044
67	-1841.173	-1834.843	-833.178	1865.630	-2299.118	1105.750
68	-1841.998	-1835.123	-829.917	1866.146	-2299.795	1104.838
69	-1841.896	-1834.940	-830.205	1866.516	-2299.797	1103.891
70	-1841.033	-1834.632	-832.999	1866.330	-2299.258	1103.525
71	-1840.330	-1834.561	-835.148	1865.933	-2298.769	1104.217
72	-1840.246	-1834.754	-834.352	1866.013	-2298.630	1105.531
73	-1840.360	-1834.928	-832.388	1866.693	-2298.747	1106.263
74	-1840.607	-1834.858	-832.151	1867.346	-2298.951	1106.022
75	-1841.373	-1834.691	-832.585	1867.532	-2299.206	1105.346
76	-1842.096	-1834.693	-831.825	1867.450	-2299.586	1104.547
77	-1841.820	-1834.745	-831.690	1867.420	-2300.138	1104.083
78	-1840.782	-1834.618	-834.002	1867.426	-2300.797	1104.680
79	-1840.141	-1834.446	-836.531	1867.206	-2301.194	1105.806
80	-1840.502	-1834.561	-836.388	1866.801	-2301.018	1106.270
81	-1841.430	-1834.974	-833.923	1866.704	-2300.590	1105.813
82	-1842.033	-1835.163	-832.086	1867.185	-2300.423	1104.957
83	-1842.104	-1834.803	-832.465	1867.791	-2300.454	1104.363
84	-1841.769	-1834.223	-833.895	1867.946	-2300.283	1104.600
85	-1841.134	-1834.018	-834.624	1867.615	-2299.998	1105.543
86	-1840.421	-1834.446	-834.550	1867.280	-2299.791	1106.376
87	-1840.080	-1834.996	-834.655	1867.457	-2299.468	1106.651
88	-1840.478	-1835.005	-834.459	1867.969	-2299.060	1106.356
89	-1841.326	-1834.595	-832.615	1868.138	-2298.963	1105.577
90	-1841.708	-1834.441	-830.281	1867.760	-2299.186	1104.677
91	-1841.628	-1834.799	-830.304	1867.244	-2299.440	1104.382
92	-1841.423	-1835.088	-832.853	1866.971	-2299.575	1104.969
93	-1841.078	-1834.869	-834.848	1867.072	-2299.510	1105.718
94	-1840.993	-1834.539	-834.249	1867.281	-2299.203	1105.913
95	-1841.194	-1834.511	-832.604	1866.855	-2298.835	1105.664
96	-1841.315	-1834.641	-832.177	1865.616	-2298.899	1105.129
97	-1841.468	-1834.572	-832.795	1864.690	-2299.650	1104.161
98	-1841.853	-1834.484	-832.807	1865.000	-2300.510	1103.220
99	-1841.914	-1834.671	-832.386	1865.988	-2300.804	1103.092
100	-1841.317	-1834.766	-833.512	1866.680	-2300.871	1103.905
101	-1840.687	-1834.457	-836.038	1866.766	-2301.353	1104.999
102	-1840.666	-1834.098	-836.710	1866.481	-2302.180	1105.523
103	-1841.249	-1834.219	-834.111	1866.332	-2302.958	1105.102
104	-1841.822	-1834.781	-831.575	1866.752	-2303.297	1104.217
105	-1841.535	-1835.203	-832.313	1867.212	-2302.842	1103.559
106	-1840.901	-1835.068	-834.364	1866.783	-2301.959	1103.435
107	-1841.013	-1834.444	-834.292	1865.785	-2301.512	1104.124
108	-1841.500	-1834.025	-832.825	1865.247	-2301.596	1105.658
109	-1841.408	-1834.548	-832.665	1865.468	-2301.658	1106.909
110	-1840.901	-1835.473	-833.642	1866.113	-2301.569	1106.498
111	-1840.765	-1835.559	-833.409	1866.827	-2301.282	1104.813
112	-1841.059	-1834.775	-831.479	1867.342	-2300.604	1103.435
113	-1841.078	-1834.115	-830.627	1867.371	-2299.902	1103.326
114	-1840.430	-1834.102	-832.911	1867.011	-2299.859	1104.306
115	-1839.759	-1834.553	-835.545	1866.738	-2300.432	1105.528
116	-1839.975	-1835.120	-834.862	1866.771	-2300.902	1106.050
117	-1841.112	-1835.362	-832.077	1866.883	-2300.976	1105.536
118	-1842.050	-1835.009	-831.239	1867.011	-2300.965	1104.527
119	-1842.090	-1834.438	-832.816	1867.271	-2300.990	1103.656
120	-1841.775	-1834.262	-833.799	1867.416	-2301.032	1103.270
121	-1841.702	-1834.574	-832.981	1867.318	-2301.308	1103.603
122	-1841.449	-1834.877	-832.582	1867.445	-2301.627	1104.388
123	-1840.882	-1834.782	-834.259	1867.949	-2301.532	1104.928
124	-1840.748	-1834.420	-835.818	1868.309	-2301.170	1104.775
125	-1841.310	-1834.181	-834.365	1868.003	-2301.085	1104.036
126	-1841.812	-1834.218	-831.504	1867.150	-2301.453	1103.071
127	-1841.366	-1834.527	-831.611	1866.376	-2301.844	1102.332
128	-1840.324	-1834.979	-834.781	1866.203	-2301.889	1102.498
129	-1839.940	-1835.096	-836.418	1866.696	-2301.727	1103.599
130	-1840.463	-1834.564	-834.725	1867.457	-2301.688	1104.592
131	-1841.090	-1833.967	-832.883	1868.172	-2301.835	1104.720
132	-1841.450	-1834.006	-833.036	1868.700	-2301.997	1104.177
133	-1841.825	-1834.643	-833.211	1868.858	-2301.991	1103.441
134	-1842.561	-1835.320	-831.451	1868.555	-2301.628	1102.874
135	-1843.034	-1835.423	-830.009	1867.948	-2301.132	1102.816
136	-1842.449	-1834.803	-831.720	1867.435	-2301.054	1103.429
137	-1841.561	-1834.145	-834.500	1867.244	-2301.431	1104.525
138	-1841.342	-1834.158	-834.260	1867.314	-2301.847	1105.586
139	-1841.335	-1834.627	-831.568	1867.548	-2302.090	1105.967
140	-1840.909	-1834.833	-830.780	1867.729	-2302.202	1105.450
141	-1840.295	-1834.667	-833.194	1867.712	-2302.243	1104.625
142	-1839.802	-1834.505	-835.547	1867.752	-2302.201	1104.352
143	-1839.796	-1834.506	-835.115	1868.040	-2301.954	1104.877
144	-1840.257	-1834.636	-833.652	1868.172	-2301.447	1105.629
145	-1840.687	-1834.758	-834.278	1867.606	-2300.903	1105.872
146	-1840.958	-1834.691	-836.014	1866.679	-2300.423	1105.487
147	-1841.574	-1834.588	-835.294	1866.327	-2300.087	1104.706
148	-1842.473	-1834.709	-832.424	1866.771	-2300.063	1103.705
149	-1842.491	-1834.927	-831.518	1867.317	-2300.081	1102.847
150	-1841.275	-1835.016	-833.860	1867.508	-2299.758	1102.623
151	-1840.275	-1835.089	-835.757	1867.559	-2299.273	1103.091
152	-1840.465	-1835.124	-834.260	1867.601	-2299.085	1103.732
153	-1840.788	-1834.823	-831.861	1867.577	-2299.414	1104.065
154	-1840.393	-1834.165	-832.255	1867.724	-2300.051	1104.140
155	-1839.960	-1833.762	-834.187	1868.103	-2300.428	1104.253
156	-1840.218	-1834.243	-833.963	1868.295	-2300.217	1104.188
157	-1841.150	-1835.240	-831.462	1868.089	-2299.881	1103.662
158	-1842.085	-1835.548	-830.046	1867.769	-2300.002	1103.045
159	-1842.069	-1834.760	-831.783	1867.619	-2300.279	1102.842
160	-1841.431	-1833.904	-834.342	1867.478	-2299.996	1103.031
