Timestamp	AccX	AccY	AccZ	Str1	Str2	Str3
0	-1841.746	-1833.875	-830.606	1885.624	-2287.877	1095.416
1	-1841.519	-1834.022	-831.744	1885.515	-2287.740	1095.131
2	-1840.925	-1835.207	-833.899	1885.250	-2287.898	1094.564
3	-1840.224	-1836.126	-835.614	1885.148	-2288.197	1094.331
4	-1840.280	-1835.743	-835.759	1885.267	-2288.183	1094.944
5	-1841.584	-1834.514	-834.006	1885.589	-2287.823	1095.878
6	-1843.302	-1833.853	-831.289	1886.038	-2287.357	1096.044
7	-1843.811	-1834.423	-829.696	1886.241	-2286.969	1095.329
8	-1842.775	-1835.460	-830.682	1886.096	-2286.729	1094.771
9	-1841.507	-1835.796	-833.510	1885.947	-2286.968	1095.258
10	-1840.662	-1835.221	-836.323	1885.908	-2287.646	1096.558
11	-1840.111	-1834.580	-837.670	1885.761	-2287.984	1097.452
12	-1839.932	-1834.441	-836.901	1885.643	-2287.704	1097.252
13	-1840.480	-1834.474	-834.238	1885.874	-2287.366	1096.510
14	-1841.877	-1834.449	-831.209	1886.246	-2287.281	1096.006
15	-1843.154	-1834.729	-829.898	1886.329	-2287.278	1095.869
16	-1842.935	-1835.456	-831.185	1886.127	-2287.275	1095.736
17	-1841.457	-1835.909	-833.863	1885.807	-2287.270	1095.565
18	-1840.195	-1835.256	-835.966	1885.352	-2287.262	1095.746
19	-1840.265	-1834.095	-836.253	1884.878	-2287.263	1096.194
20	-1841.317	-1833.872	-834.476	1884.718	-2287.353	1096.278
21	-1842.154	-1834.955	-831.762	1884.871	-2287.783	1095.717
22	-1842.353	-1836.085	-830.404	1884.960	-2288.431	1094.955
23	-1842.127	-1835.914	-831.179	1884.927	-2288.783	1094.851
24	-1841.622	-1834.652	-832.582	1885.162	-2288.788	1095.780
25	-1840.770	-1833.705	-833.951	1885.605	-2288.708	1096.998
26	-1839.834	-1833.992	-835.770	1885.573	-2288.726	1097.458
27	-1839.578	-1834.937	-836.944	1884.920	-2288.812	1097.070
28	-1840.588	-1835.279	-835.402	1884.410	-2288.754	1096.446
29	-1842.521	-1834.820	-831.508	1884.541	-2288.513	1095.920
30	-1843.885	-1834.553	-828.597	1884.769	-2288.255	1095.431
31	-1843.255	-1834.927	-829.411	1884.672	-2288.124	1095.318
32	-1841.405	-1835.169	-833.354	1884.538	-2288.142	1096.096
33	-1840.146	-1834.806	-837.196	1884.487	-2288.073	1097.479
34	-1840.171	-1834.365	-837.601	1884.480	-2287.924	1098.214
35	-1840.876	-1834.244	-834.741	1884.697	-2288.084	1097.471
36	-1841.647	-1834.408	-831.871	1885.132	-2288.454	1095.954
37	-1842.323	-1834.717	-830.837	1885.472	-2288.501	1095.046
38	-1842.626	-1834.962	-830.801	1885.479	-2288.161	1095.297
39	-1842.177	-1835.052	-831.357	1885.282	-2287.872	1096.268
40	-1840.889	-1835.027	-833.297	1885.139	-2287.913	1097.404
41	-1839.539	-1834.756	-836.205	1885.198	-2288.279	1098.278
42	-1839.297	-1834.184	-837.443	1885.352	-2288.769	1098.396
43	-1840.443	-1833.856	-835.083	1885.437	-2289.054	1097.508
44	-1842.234	-1834.418	-830.900	1885.426	-2289.013	1096.116
45	-1843.141	-1835.520	-828.868	1885.531	-2288.819	1095.066
46	-1842.552	-1836.040	-830.819	1886.114	-2288.587	1094.990
47	-1841.636	-1835.430	-834.139	1887.023	-2288.265	1096.039
48	-1841.213	-1834.331	-835.198	1887.588	-2287.996	1097.601
49	-1841.139	-1833.923	-834.157	1887.508	-2288.086	1098.541
50	-1841.256	-1834.658	-833.475	1887.096	-2288.518	1098.134
51	-1841.599	-1835.651	-833.341	1886.777	-2288.839	1096.714
52	-1841.922	-1835.788	-832.719	1886.712	-2288.751	1095.310
53	-1841.655	-1835.002	-832.181	1886.836	-2288.376	1094.796
54	-1840.930	-1834.172	-832.995	1887.019	-2287.801	1095.342
55	-1840.222	-1834.007	-835.200	1887.002	-2287.169	1096.402
56	-1839.907	-1834.423	-836.695	1886.643	-2287.050	1097.282
57	-1840.494	-1834.861	-835.450	1886.343	-2287.449	1097.570
58	-1841.801	-1835.039	-832.778	1886.518	-2287.676	1097.154
59	-1842.696	-1835.121	-831.274	1886.898	-2287.593	1096.424
60	-1842.548	-1835.072	-831.438	1887.184	-2287.596	1096.208
61	-1841.966	-1834.679	-832.285	1887.400	-2287.833	1096.826
62	-1841.421	-1834.230	-833.306	1887.388	-2288.119	1097.802
63	-1840.912	-1834.329	-834.441	1886.968	-2288.003	1098.493
64	-1840.709	-1835.030	-835.043	1886.452	-2287.320	1098.410
65	-1840.871	-1835.579	-834.062	1886.364	-2286.835	1097.712
66	-1841.405	-1835.322	-831.702	1886.887	-2287.215	1097.293
67	-1842.006	-1834.466	-830.062	1887.571	-2288.094	1097.592
68	-1841.691	-1833.810	-831.171	1887.688	-2288.631	1098.087
69	-1840.551	-1833.979	-834.193	1887.061	-2288.502	1098.308
70	-1839.882	-1834.641	-836.254	1886.417	-2287.978	1098.115
71	-1840.198	-1834.931	-835.881	1886.503	-2287.272	1097.508
72	-1841.096	-1834.684	-834.269	1887.029	-2286.502	1096.785
73	-1842.157	-1834.441	-832.970	1887.150	-2286.086	1096.374
74	-1842.910	-1834.525	-832.129	1886.597	-2286.435	1096.282
75	-1842.902	-1834.828	-831.765	1885.856	-2287.170	1096.407
76	-1842.318	-1835.091	-832.467	1885.537	-2287.532	1096.736
77	-1841.419	-1835.035	-834.357	1885.798	-2287.397	1097.023
78	-1840.457	-1834.768	-836.165	1886.285	-2287.071	1097.121
79	-1840.316	-1834.796	-835.951	1886.587	-2286.781	1097.246
80	-1841.131	-1835.196	-833.776	1886.604	-2286.794	1097.465
81	-1841.826	-1835.406	-831.836	1886.521	-2287.301	1097.492
82	-1841.855	-1835.160	-831.392	1886.567	-2287.955	1097.350
83	-1841.441	-1834.835	-831.942	1886.900	-2288.128	1097.569
84	-1840.909	-1834.734	-832.917	1887.140	-2287.813	1098.255
85	-1840.684	-1834.717	-833.869	1886.704	-2287.748	1098.897
86	-1840.768	-1834.642	-834.368	1885.983	-2288.362	1099.061
87	-1840.941	-1834.612	-834.289	1885.849	-2288.927	1098.716
88	-1841.457	-1834.631	-833.249	1886.164	-2288.740	1098.152
89	-1842.225	-1834.596	-831.372	1886.197	-2288.192	1097.803
90	-1842.415	-1834.514	-830.526	1886.037	-2288.015	1097.961
91	-1841.615	-1834.416	-832.196	1886.274	-2288.327	1098.377
92	-1840.503	-1834.336	-835.094	1886.720	-2288.816	1098.528
93	-1839.924	-1834.459	-836.789	1886.693	-2289.116	1098.104
94	-1840.108	-1834.809	-836.056	1886.270	-2288.971	1097.350
95	-1840.904	-1835.037	-833.819	1886.075	-2288.527	1096.917
96	-1841.972	-1834.849	-831.761	1886.241	-2288.352	1097.002
97	-1842.515	-1834.583	-830.820	1886.559	-2288.727	1097.269
98	-1842.061	-1834.720	-831.460	1886.838	-2289.158	1097.520
99	-1840.953	-1835.014	-833.566	1886.815	-2289.246	1097.881
100	-1839.953	-1834.987	-835.872	1886.359	-2289.242	1098.246
101	-1839.839	-1834.670	-836.552	1885.693	-2289.407	1098.230
102	-1840.708	-1834.383	-834.878	1885.209	-2289.521	1097.687
103	-1841.877	-1834.338	-832.041	1885.296	-2289.399	1096.859
104	-1842.606	-1834.654	-830.198	1885.878	-2289.326	1096.031
105	-1842.473	-1835.096	-830.616	1886.435	-2289.550	1095.784
106	-1841.658	-1835.099	-832.775	1886.754	-2289.667	1096.480
107	-1840.932	-1834.568	-834.988	1886.809	-2289.315	1097.336
108	-1840.919	-1834.145	-835.486	1886.623	-2288.739	1097.260
109	-1841.463	-1834.414	-833.855	1886.486	-2288.209	1096.222
110	-1842.168	-1835.109	-831.452	1886.561	-2287.768	1095.192
111	-1842.576	-1835.421	-830.127	1886.719	-2287.603	1095.182
112	-1842.135	-1835.083	-831.077	1886.804	-2287.926	1096.231
113	-1841.020	-1834.591	-834.012	1886.450	-2288.512	1097.439
114	-1840.054	-1834.442	-836.890	1885.581	-2288.826	1098.097
115	-1839.884	-1834.758	-837.477	1884.834	-2288.664	1097.992
116	-1840.743	-1835.254	-835.505	1884.818	-2288.402	1097.135
117	-1842.208	-1835.359	-832.698	1885.536	-2288.351	1096.077
118	-1843.317	-1834.928	-830.813	1886.432	-2288.202	1095.640
119	-1843.374	-1834.538	-830.516	1886.713	-2287.888	1096.237
120	-1842.362	-1834.564	-831.978	1886.223	-2287.873	1097.737
121	-1840.923	-1834.635	-834.746	1885.823	-2288.054	1099.280
122	-1840.066	-1834.500	-836.788	1886.162	-2287.812	1099.702
123	-1840.258	-1834.509	-836.110	1886.863	-2287.175	1098.832
124	-1841.114	-1834.819	-833.278	1887.344	-2286.861	1097.626
125	-1842.012	-1834.889	-830.472	1887.419	-2287.063	1096.767
126	-1842.276	-1834.502	-829.423	1887.105	-2287.255	1096.270
127	-1841.581	-1834.314	-830.912	1886.721	-2287.284	1096.434
128	-1840.427	-1834.595	-834.106	1886.550	-2287.484	1097.455
129	-1839.629	-1834.824	-836.377	1886.349	-2287.877	1098.480
130	-1839.748	-1834.731	-836.025	1885.824	-2288.253	1098.517
131	-1840.935	-1834.635	-833.960	1885.457	-2288.602	1097.475
132	-1842.466	-1834.734	-831.699	1885.663	-2288.845	1096.002
133	-1843.349	-1834.955	-830.121	1885.619	-2288.780	1094.968
134	-1843.234	-1835.222	-830.264	1884.640	-2288.477	1095.079
135	-1842.063	-1835.153	-832.706	1883.376	-2288.285	1096.437
136	-1840.506	-1834.590	-835.923	1882.912	-2288.563	1098.152
137	-1839.847	-1834.150	-837.384	1883.457	-2289.174	1098.939
138	-1840.258	-1834.340	-836.082	1884.352	-2289.457	1098.335
139	-1841.058	-1834.851	-833.164	1884.894	-2289.045	1096.917
140	-1841.866	-1835.055	-830.936	1884.935	-2288.492	1095.746
141	-1842.247	-1834.803	-831.018	1884.825	-2288.684	1095.469
142	-1841.719	-1834.429	-833.082	1884.963	-2289.525	1095.967
