Timestamp	AccX	AccY	AccZ	Str1	Str2	Str3
0	-1840.360	-1835.284	-833.784	1875.222	-2288.358	1101.809
1	-1840.031	-1836.458	-835.679	1875.310	-2288.403	1101.024
2	-1839.741	-1835.729	-837.313	1875.704	-2288.767	1100.777
3	-1840.378	-1834.365	-835.724	1875.796	-2288.850	1101.171
4	-1841.377	-1833.769	-833.064	1874.858	-2288.462	1101.970
5	-1842.127	-1834.170	-832.213	1873.303	-2288.031	1102.618
6	-1842.782	-1834.964	-832.505	1872.806	-2287.944	1102.355
7	-1843.069	-1835.501	-832.430	1873.938	-2287.975	1101.446
8	-1843.009	-1835.777	-831.651	1875.179	-2287.864	1100.925
9	-1842.357	-1835.944	-831.597	1875.218	-2287.923	1100.987
10	-1840.439	-1835.558	-833.474	1874.613	-2288.444	1101.197
11	-1838.760	-1834.473	-835.239	1874.544	-2288.911	1101.455
12	-1839.076	-1833.536	-834.398	1874.996	-2288.677	1101.543
13	-1840.273	-1833.657	-832.149	1875.221	-2288.187	1101.017
14	-1840.752	-1834.639	-831.295	1874.882	-2288.293	1099.964
15	-1840.672	-1835.440	-832.353	1874.373	-2288.945	1099.091
16	-1840.853	-1835.409	-833.694	1874.423	-2289.509	1099.141
17	-1841.282	-1834.807	-833.985	1874.994	-2289.675	1100.192
18	-1841.648	-1834.250	-833.688	1875.191	-2289.556	1101.436
19	-1842.063	-1834.052	-833.580	1874.622	-2289.389	1102.006
20	-1842.746	-1834.331	-833.352	1873.886	-2289.424	1101.911
21	-1843.710	-1834.977	-832.499	1873.660	-2289.712	1101.621
22	-1843.858	-1835.330	-831.797	1874.097	-2290.072	1101.375
23	-1842.121	-1834.875	-833.195	1874.710	-2290.255	1101.310
24	-1839.714	-1834.235	-836.487	1874.800	-2290.197	1101.718
25	-1838.992	-1834.179	-837.569	1874.825	-2289.868	1102.543
26	-1840.087	-1834.360	-834.560	1875.784	-2289.361	1103.013
27	-1840.818	-1834.243	-831.535	1876.983	-2289.008	1102.619
28	-1840.338	-1834.167	-832.067	1876.986	-2289.065	1101.649
29	-1839.788	-1834.503	-834.532	1875.899	-2289.452	1100.752
30	-1840.153	-1834.922	-835.423	1875.264	-2289.834	1100.549
31	-1841.636	-1835.087	-833.393	1875.896	-2289.818	1101.127
32	-1843.285	-1835.099	-830.697	1876.860	-2289.428	1101.835
33	-1843.748	-1834.985	-830.189	1877.140	-2289.131	1102.133
34	-1842.949	-1834.609	-831.377	1876.822	-2289.233	1102.150
35	-1841.894	-1834.377	-832.168	1876.357	-2289.613	1102.245
36	-1841.140	-1834.835	-832.309	1875.986	-2289.814	1102.423
37	-1840.455	-1835.431	-832.778	1875.772	-2289.342	1102.474
38	-1839.887	-1835.083	-833.932	1875.579	-2288.443	1102.352
39	-1839.677	-1833.948	-834.965	1875.275	-2288.109	1102.077
40	-1839.671	-1833.547	-834.596	1874.967	-2288.624	1101.628
41	-1840.249	-1834.625	-832.973	1874.830	-2289.050	1101.028
42	-1841.215	-1835.787	-832.334	1874.714	-2288.499	1100.485
43	-1841.560	-1835.690	-833.805	1874.449	-2287.484	1100.401
44	-1841.698	-1834.933	-835.139	1874.463	-2287.096	1100.778
45	-1842.246	-1834.537	-834.138	1875.119	-2287.453	1101.093
46	-1842.516	-1834.613	-832.413	1875.906	-2287.937	1100.982
47	-1842.499	-1835.053	-832.237	1876.093	-2288.136	1100.775
48	-1842.492	-1835.615	-833.077	1875.688	-2288.116	1100.835
49	-1842.056	-1835.737	-833.623	1875.167	-2288.207	1100.834
50	-1841.231	-1835.200	-833.507	1874.798	-2288.366	1100.459
51	-1840.385	-1834.573	-833.254	1874.606	-2288.212	1099.953
52	-1839.828	-1834.549	-833.452	1874.684	-2287.899	1099.791
53	-1839.682	-1834.759	-833.635	1875.062	-2287.786	1100.132
54	-1839.783	-1834.485	-833.285	1875.441	-2287.718	1100.451
55	-1840.181	-1834.195	-833.058	1875.471	-2287.525	1100.292
56	-1840.697	-1834.622	-833.103	1875.247	-2287.365	1100.108
57	-1841.350	-1835.205	-832.529	1875.231	-2287.318	1100.343
58	-1842.225	-1834.921	-831.672	1875.513	-2287.281	1100.621
59	-1842.645	-1834.245	-831.710	1875.953	-2287.162	1100.578
60	-1842.463	-1834.264	-832.825	1876.559	-2287.149	1100.443
61	-1842.016	-1834.702	-834.084	1877.076	-2287.441	1100.818
62	-1841.281	-1834.726	-834.598	1877.116	-2287.738	1102.091
63	-1840.681	-1834.461	-834.574	1876.680	-2287.817	1103.486
64	-1840.496	-1834.444	-834.486	1875.928	-2287.806	1103.475
65	-1840.401	-1834.656	-834.377	1875.132	-2287.645	1101.881
66	-1840.573	-1834.671	-834.158	1874.734	-2287.272	1100.279
67	-1840.810	-1834.281	-833.757	1874.864	-2287.035	1099.856
68	-1840.655	-1833.928	-833.629	1875.212	-2287.270	1100.365
69	-1840.473	-1834.204	-834.320	1875.480	-2287.729	1100.851
70	-1840.787	-1835.017	-834.437	1875.538	-2287.790	1100.598
