Timestamp	AccX	AccY	AccZ	Str1	Str2	Str3
0	-1843.392	-1835.338	-828.619	1874.989	-2290.618	1096.639
1	-1843.317	-1834.429	-828.823	1875.523	-2290.979	1096.344
2	-1841.034	-1833.640	-832.727	1875.527	-2291.119	1096.860
3	-1839.015	-1833.936	-836.328	1875.371	-2290.414	1097.775
4	-1838.693	-1834.977	-837.029	1875.696	-2289.548	1098.546
5	-1839.625	-1835.695	-835.312	1876.237	-2289.511	1098.849
6	-1840.570	-1835.532	-833.470	1876.407	-2290.319	1098.497
7	-1840.786	-1834.700	-833.537	1876.304	-2291.151	1097.396
8	-1841.277	-1834.269	-834.190	1876.226	-2291.489	1096.020
9	-1842.690	-1835.065	-832.511	1876.072	-2291.588	1095.273
10	-1843.747	-1836.150	-830.271	1875.783	-2291.663	1095.840
11	-1843.289	-1835.666	-831.659	1875.800	-2291.504	1097.548
12	-1841.918	-1833.854	-835.419	1876.302	-2291.155	1099.136
13	-1840.951	-1833.244	-836.795	1876.701	-2291.077	1099.266
14	-1840.710	-1834.767	-834.671	1876.394	-2291.265	1098.089
15	-1840.776	-1836.287	-832.060	1875.724	-2291.086	1096.866
16	-1840.914	-1835.871	-831.624	1875.532	-2290.360	1096.552
17	-1840.943	-1834.461	-832.894	1875.991	-2289.703	1097.463
18	-1840.507	-1833.847	-834.261	1876.730	-2289.526	1099.093
19	-1839.811	-1834.039	-835.058	1877.276	-2289.661	1100.148
20	-1839.408	-1834.290	-835.236	1877.145	-2289.663	1099.898
21	-1839.851	-1834.629	-834.799	1876.504	-2289.370	1098.713
22	-1841.672	-1835.257	-833.025	1876.025	-2289.183	1097.217
23	-1843.942	-1835.927	-829.650	1875.855	-2289.375	1096.118
24	-1844.932	-1836.214	-827.238	1875.678	-2289.547	1096.252
25	-1844.150	-1835.622	-828.507	1875.453	-2289.237	1097.841
26	-1842.294	-1834.163	-832.025	1875.379	-2288.664	1100.005
27	-1840.485	-1833.427	-834.759	1875.426	-2288.476	1101.284
28	-1839.010	-1834.727	-836.173	1875.402	-2288.697	1100.818
29	-1838.146	-1836.486	-836.331	1875.305	-2288.618	1099.077
30	-1838.941	-1836.210	-834.305	1875.332	-2288.008	1097.267
31	-1840.906	-1834.308	-831.180	1875.668	-2287.623	1096.302
32	-1842.030	-1833.360	-830.258	1876.093	-2288.165	1096.548
33	-1840.994	-1834.233	-833.225	1876.053	-2289.389	1097.754
34	-1838.958	-1835.357	-838.022	1875.510	-2290.504	1099.177
35	-1838.942	-1835.491	-839.988	1875.126	-2290.978	1100.002
36	-1841.651	-1834.935	-836.515	1875.410	-2290.616	1099.678
37	-1844.418	-1834.587	-830.828	1876.022	-2289.477	1098.264
38	-1845.207	-1834.841	-827.921	1876.364	-2288.290	1096.723
39	-1844.391	-1835.291	-828.700	1876.402	-2287.908	1096.285
40	-1842.806	-1835.198	-830.920	1876.317	-2288.314	1097.098
41	-1840.993	-1834.659	-833.112	1876.105	-2288.844	1098.319
42	-1839.461	-1834.538	-835.312	1875.819	-2289.056	1099.036
43	-1838.626	-1834.875	-836.878	1875.674	-2289.129	1098.710
44	-1839.001	-1834.803	-835.463	1875.764	-2289.518	1097.608
45	-1840.621	-1834.438	-830.957	1875.855	-2290.087	1096.511
46	-1841.890	-1834.827	-827.836	1875.757	-2290.159	1096.004
47	-1841.235	-1835.827	-829.692	1875.646	-2289.614	1096.584
