Timestamp	AccX	AccY	AccZ	Str1	Str2	Str3
0	-1840.289	-1834.452	-834.760	1870.926	-2297.927	1104.138
1	-1840.169	-1834.656	-834.598	1870.950	-2298.179	1104.310
2	-1840.576	-1835.077	-833.834	1870.811	-2298.498	1103.255
3	-1841.588	-1835.496	-831.853	1870.807	-2298.684	1101.580
4	-1842.258	-1835.970	-830.492	1870.994	-2298.704	1099.986
5	-1841.720	-1836.094	-832.208	1871.285	-2298.502	1099.447
6	-1840.746	-1835.422	-835.593	1871.422	-2298.131	1100.409
7	-1840.576	-1834.456	-837.084	1871.141	-2297.878	1102.092
8	-1841.357	-1834.269	-835.848	1870.628	-2298.004	1103.073
9	-1842.241	-1835.093	-833.892	1870.294	-2298.501	1102.482
10	-1842.431	-1836.026	-833.064	1870.233	-2299.043	1100.856
11	-1842.209	-1836.151	-833.467	1870.379	-2299.357	1099.684
12	-1842.179	-1835.574	-833.977	1870.876	-2299.325	1100.010
13	-1842.017	-1835.026	-834.122	1871.759	-2298.911	1101.488
14	-1841.080	-1834.805	-834.914	1872.567	-2298.324	1103.068
15	-1840.043	-1834.769	-836.077	1872.711	-2297.898	1103.952
16	-1840.187	-1834.920	-835.561	1872.213	-2297.702	1103.597
17	-1841.200	-1835.193	-833.187	1871.733	-2297.676	1102.054
18	-1841.923	-1835.385	-831.122	1871.844	-2297.907	1100.317
19	-1841.934	-1835.390	-831.138	1872.385	-2298.192	1099.401
20	-1841.429	-1835.214	-832.649	1872.739	-2298.049	1099.432
21	-1841.100	-1835.054	-833.654	1872.672	-2297.657	1100.017
22	-1841.461	-1835.060	-833.518	1872.496	-2297.591	1100.773
23	-1841.920	-1835.148	-833.053	1872.556	-2297.833	1101.515
24	-1841.818	-1835.209	-832.643	1872.755	-2297.997	1101.952
25	-1841.576	-1835.279	-832.063	1872.658	-2298.043	1101.662
26	-1841.397	-1835.297	-831.834	1872.177	-2298.199	1100.786
27	-1840.900	-1835.168	-833.004	1871.508	-2298.762	1100.069
28	-1840.328	-1835.020	-835.249	1870.815	-2299.662	1100.073
29	-1840.298	-1834.948	-836.502	1870.511	-2300.142	1100.545
30	-1840.653	-1834.883	-835.607	1870.995	-2299.689	1100.799
31	-1841.153	-1834.966	-834.007	1871.879	-2298.862	1100.653
32	-1841.526	-1835.299	-833.755	1872.302	-2298.505	1100.416
33	-1841.452	-1835.647	-834.710	1872.073	-2298.583	1100.171
34	-1841.241	-1835.750	-835.083	1871.779	-2298.439	1099.975
35	-1841.168	-1835.473	-834.648	1871.847	-2297.877	1100.151
36	-1841.034	-1834.955	-834.505	1872.056	-2297.343	1100.837
37	-1840.967	-1834.715	-834.559	1872.084	-2297.250	1101.615
38	-1841.335	-1835.038	-833.883	1871.869	-2297.719	1101.761
39	-1841.852	-1835.533	-832.371	1871.517	-2298.409	1100.940
40	-1841.931	-1835.678	-831.182	1871.272	-2298.684	1099.624
41	-1841.491	-1835.417	-831.640	1871.433	-2298.304	1098.783
42	-1840.746	-1835.047	-833.150	1871.844	-2297.591	1099.098
43	-1840.113	-1834.893	-833.805	1871.793	-2297.089	1100.445
44	-1840.160	-1835.029	-833.167	1870.996	-2296.987	1101.887
45	-1840.719	-1835.244	-832.698	1870.204	-2297.020	1102.400
46	-1841.298	-1835.413	-833.003	1870.130	-2296.949	1101.817
47	-1841.668	-1835.526	-833.147	1870.580	-2297.006	1100.828
48	-1841.763	-1835.471	-832.882	1871.023	-2297.493	1100.441
49	-1841.705	-1835.232	-833.264	1871.146	-2298.333	1101.161
50	-1841.512	-1834.947	-834.685	1871.026	-2299.103	1102.524
51	-1841.256	-1834.859	-835.936	1870.888	-2299.381	1103.765
52	-1841.232	-1835.141	-835.812	1870.672	-2299.296	1104.274
53	-1841.352	-1835.542	-834.715	1870.450	-2299.141	1103.664
54	-1841.272	-1835.583	-834.085	1870.524	-2298.861	1102.240
55	-1841.068	-1835.207	-834.427	1870.949	-2298.448	1100.995
56	-1841.021	-1834.870	-834.761	1871.381	-2297.968	1100.718
57	-1841.054	-1834.863	-834.383	1871.543	-2297.498	1101.380
58	-1840.971	-1835.021	-833.921	1871.571	-2297.559	1102.324
59	-1840.908	-1835.123	-833.857	1871.478	-2298.588	1102.737
60	-1841.070	-1835.037	-833.383	1871.157	-2299.663	1102.347
61	-1841.491	-1834.870	-831.962	1870.795	-2299.536	1101.522
62	-1841.843	-1834.850	-830.816	1870.626	-2298.438	1100.716
63	-1841.642	-1834.894	-831.208	1870.662	-2297.598	1100.386
64	-1841.219	-1834.837	-832.489	1870.725	-2297.784	1100.864
65	-1841.168	-1834.859	-833.256	1870.603	-2298.848	1101.830
66	-1841.174	-1835.073	-833.111	1870.362	-2300.036	1102.529
67	-1840.928	-1835.267	-832.856	1870.295	-2300.572	1102.456
68	-1840.747	-1835.260	-833.315	1870.410	-2300.380	1101.756
69	-1840.795	-1835.125	-834.067	1870.541	-2299.954	1100.973
70	-1840.995	-1835.052	-834.344	1870.691	-2299.692	1100.596
71	-1841.185	-1835.080	-834.589	1871.040	-2299.764	1100.979
72	-1841.094	-1835.091	-835.350	1871.541	-2300.094	1102.106
73	-1840.951	-1835.080	-835.885	1871.896	-2300.160	1103.262
74	-1841.274	-1835.129	-835.404	1871.977	-2299.626	1103.558
75	-1841.802	-1835.163	-834.318	1871.763	-2299.179	1102.939
76	-1841.962	-1835.159	-833.610	1871.201	-2299.550	1102.206
77	-1841.729	-1835.175	-833.700	1870.612	-2300.246	1101.998
78	-1841.227	-1835.107	-834.032	1870.414	-2300.429	1102.120
79	-1840.710	-1834.985	-833.859	1870.170	-2300.209	1102.211
80	-1840.525	-1835.001	-833.344	1869.457	-2300.086	1102.260
81	-1840.568	-1835.115	-833.015	1868.903	-2300.087	1102.267
82	-1840.756	-1835.208	-832.670	1869.217	-2299.855	1102.009
83	-1841.090	-1835.252	-831.993	1870.169	-2299.137	1101.328
84	-1841.196	-1835.193	-831.458	1870.884	-2298.524	1100.528
85	-1840.983	-1835.044	-831.881	1870.644	-2298.818	1100.175
86	-1840.960	-1834.960	-833.017	1869.826	-2299.747	1100.543
87	-1841.232	-1834.971	-833.698	1869.483	-2300.475	1101.376
88	-1841.548	-1834.983	-833.505	1869.912	-2300.597	1102.134
89	-1841.811	-1835.075	-833.198	1870.369	-2300.294	1102.373
90	-1841.797	-1835.284	-833.505	1870.125	-2299.982	1102.086
91	-1841.533	-1835.358	-834.116	1869.427	-2299.844	1101.574
92	-1841.288	-1835.144	-834.552	1869.076	-2299.797	1101.068
93	-1841.000	-1834.858	-835.019	1869.407	-2299.774	1100.805
94	-1840.679	-1834.779	-835.656	1869.893	-2299.796	1101.129
95	-1840.607	-1834.974	-835.886	1869.972	-2299.813	1101.976
96	-1840.896	-1835.248	-835.092	1869.822	-2299.673	1102.488
97	-1841.304	-1835.325	-833.831	1869.794	-2299.435	1101.996
98	-1841.508	-1835.118	-833.291	1869.884	-2299.162	1101.229
99	-1841.425	-1834.840	-833.630	1869.972	-2298.676	1101.263
