Timestamp	AccX	AccY	AccZ	Str1	Str2	Str3
0	-1840.045	-1834.284	-834.566	1861.132	-2310.928	1103.227
1	-1840.151	-1834.261	-833.845	1861.179	-2310.970	1102.910
2	-1840.801	-1834.314	-832.833	1860.755	-2310.837	1102.475
3	-1841.170	-1834.605	-832.681	1860.341	-2310.563	1102.200
4	-1841.048	-1834.815	-833.417	1860.936	-2310.072	1102.535
5	-1841.264	-1834.774	-833.689	1862.138	-2309.482	1103.430
6	-1841.895	-1834.722	-833.164	1862.562	-2309.203	1104.132
7	-1842.015	-1834.692	-832.581	1862.007	-2309.387	1103.954
8	-1841.430	-1834.581	-832.227	1861.432	-2309.766	1102.878
9	-1840.918	-1834.491	-832.031	1861.545	-2310.105	1101.478
10	-1840.828	-1834.515	-832.207	1862.051	-2310.317	1100.565
11	-1841.141	-1834.647	-832.494	1862.174	-2310.315	1100.652
12	-1841.562	-1834.877	-832.724	1861.834	-2310.027	1101.459
13	-1841.619	-1835.088	-832.992	1861.606	-2309.598	1102.512
14	-1841.510	-1835.037	-832.915	1861.826	-2309.185	1103.626
15	-1841.665	-1834.687	-832.396	1862.128	-2308.924	1104.268
16	-1841.563	-1834.408	-832.376	1862.004	-2308.872	1103.945
17	-1840.919	-1834.557	-833.304	1861.712	-2308.779	1103.084
18	-1840.501	-1834.986	-834.176	1861.789	-2308.522	1102.300
19	-1840.806	-1835.082	-834.225	1861.993	-2308.423	1101.827
20	-1841.580	-1834.659	-833.631	1861.818	-2308.626	1101.804
21	-1842.210	-1834.295	-832.892	1861.376	-2308.751	1102.071
22	-1842.039	-1834.393	-832.769	1860.998	-2308.633	1102.459
23	-1841.259	-1834.647	-833.210	1860.725	-2308.488	1102.862
24	-1840.683	-1834.653	-833.411	1860.242	-2308.280	1102.899
25	-1840.387	-1834.409	-833.532	1859.478	-2308.174	1102.575
26	-1840.074	-1834.121	-833.980	1858.962	-2308.593	1102.618
27	-1840.104	-1834.021	-833.987	1859.255	-2309.248	1103.164
28	-1840.713	-1834.194	-833.067	1860.290	-2309.262	1103.155
29	-1841.464	-1834.485	-832.012	1861.386	-2308.469	1102.317
30	-1841.923	-1834.715	-831.707	1861.776	-2307.810	1101.906
31	-1841.948	-1834.867	-832.175	1861.331	-2308.207	1102.605
32	-1841.785	-1834.975	-832.572	1860.727	-2309.401	1103.637
