Timestamp	AccX	AccY	AccZ	Str1	Str2	Str3
0	-1841.396	-1834.919	-832.191	1879.735	-2287.540	1104.229
1	-1841.255	-1834.906	-832.599	1879.576	-2288.122	1104.241
2	-1841.267	-1834.857	-833.074	1879.337	-2288.246	1104.702
3	-1841.384	-1834.880	-833.107	1879.177	-2287.757	1105.014
4	-1841.376	-1834.922	-833.097	1879.055	-2286.849	1105.018
5	-1841.263	-1834.894	-833.136	1878.901	-2286.246	1104.920
6	-1841.316	-1834.828	-832.808	1878.813	-2286.398	1104.658
7	-1841.526	-1834.925	-832.085	1878.834	-2286.952	1104.222
8	-1841.533	-1835.161	-831.887	1878.781	-2287.311	1103.994
9	-1840.983	-1835.156	-833.172	1878.399	-2287.310	1104.292
10	-1840.308	-1834.833	-834.894	1877.797	-2287.062	1105.001
11	-1840.362	-1834.564	-834.829	1877.429	-2286.647	1105.580
12	-1841.052	-1834.683	-833.169	1877.324	-2286.335	1105.516
13	-1841.561	-1835.080	-832.363	1877.264	-2286.501	1104.922
14	-1841.767	-1835.361	-833.105	1877.470	-2287.033	1104.369
15	-1841.928	-1835.268	-833.952	1878.082	-2287.447	1104.287
16	-1842.029	-1835.001	-833.904	1878.585	-2287.624	1104.623
17	-1842.029	-1834.963	-833.245	1878.446	-2287.561	1104.914
18	-1841.846	-1835.056	-833.159	1877.971	-2287.240	1104.846
19	-1841.570	-1834.987	-833.929	1877.843	-2286.872	1104.618
20	-1841.459	-1834.936	-834.268	1878.100	-2286.783	1104.383
21	-1841.509	-1835.040	-833.539	1878.283	-2286.893	1104.122
22	-1841.499	-1834.993	-832.691	1878.215	-2286.747	1103.840
23	-1841.462	-1834.725	-832.460	1878.159	-2286.222	1103.710
24	-1841.443	-1834.690	-832.725	1878.304	-2286.071	1103.924
25	-1841.147	-1834.946	-833.259	1878.323	-2287.024	1104.336
26	-1840.824	-1835.060	-833.507	1877.882	-2288.421	1104.576
27	-1840.915	-1834.855	-833.302	1877.321	-2289.058	1104.494
28	-1841.176	-1834.567	-832.983	1877.227	-2288.777	1104.310
29	-1841.417	-1834.534	-832.502	1877.600	-2288.267	1104.177
30	-1841.600	-1834.851	-832.183	1878.033	-2287.807	1104.094
31	-1841.478	-1835.218	-832.933	1878.337	-2287.258	1104.070
32	-1840.971	-1835.187	-834.451	1878.594	-2286.852	1104.142
33	-1840.606	-1834.700	-834.894	1878.854	-2287.009	1104.301
34	-1840.880	-1834.261	-833.585	1879.032	-2287.735	1104.444
35	-1841.407	-1834.327	-832.147	1878.953	-2288.475	1104.578
36	-1841.646	-1834.806	-832.220	1878.603	-2288.530	1104.709
37	-1841.407	-1835.151	-833.538	1878.209	-2287.806	1104.775
38	-1840.901	-1834.989	-834.333	1877.926	-2287.013	1104.757
39	-1840.728	-1834.561	-833.831	1877.802	-2286.675	1104.891
40	-1840.884	-1834.332	-833.205	1877.789	-2286.688	1105.269
41	-1841.041	-1834.516	-833.431	1877.765	-2287.078	1105.330
42	-1841.280	-1835.024	-833.869	1877.686	-2287.835	1104.497
43	-1841.449	-1835.492	-833.549	1877.718	-2288.265	1103.096
44	-1841.435	-1835.477	-832.742	1877.931	-2288.048	1102.119
45	-1841.377	-1834.958	-832.481	1878.055	-2287.625	1102.300
46	-1841.312	-1834.430	-833.104	1877.969	-2287.097	1103.266
47	-1841.212	-1834.422	-833.726	1877.817	-2286.488	1103.997
48	-1841.163	-1834.880	-833.283	1877.642	-2286.421	1104.136
49	-1841.251	-1835.182	-832.765	1877.295	-2287.080	1103.864
50	-1841.202	-1835.163	-833.531	1876.867	-2287.516	1103.400
51	-1841.169	-1835.068	-834.076	1876.647	-2287.003	1102.997
52	-1841.417	-1834.900	-833.385	1876.763	-2286.131	1102.758
53	-1841.432	-1834.686	-833.051	1877.118	-2285.808	1102.663
54	-1841.084	-1834.676	-833.697	1877.435	-2286.189	1102.652
55	-1841.050	-1834.875	-834.265	1877.543	-2286.873	1102.597
56	-1841.327	-1834.998	-834.292	1877.497	-2287.344	1102.553
57	-1841.451	-1835.079	-833.929	1877.421	-2287.262	1102.596
58	-1841.549	-1835.156	-833.540	1877.486	-2286.695	1102.786
59	-1841.620	-1835.060	-833.545	1877.667	-2286.127	1103.112
60	-1841.644	-1834.933	-833.573	1877.554	-2286.015	1103.383
61	-1841.765	-1835.023	-833.180	1877.026	-2286.236	1103.481
62	-1841.766	-1835.071	-832.687	1876.584	-2286.551	1103.410
63	-1841.457	-1834.825	-833.096	1876.649	-2286.817	1103.160
64	-1841.022	-1834.760	-834.456	1876.945	-2286.768	1102.928
65	-1841.065	-1835.215	-834.635	1877.062	-2286.295	1102.983
66	-1841.504	-1835.567	-832.943	1877.022	-2285.754	1103.113
67	-1841.728	-1835.320	-831.492	1876.864	-2285.647	1102.997
68	-1841.644	-1834.719	-831.724	1876.538	-2286.114	1102.705
69	-1841.193	-1834.227	-833.122	1876.305	-2286.823	1102.556
70	-1840.584	-1834.282	-834.436	1876.397	-2287.450	1102.703
71	-1840.454	-1834.944	-834.502	1876.601	-2287.959	1102.835
72	-1840.854	-1835.593	-833.529	1876.543	-2288.203	1102.583
73	-1841.338	-1835.552	-832.656	1876.266	-2287.717	1102.123
74	-1841.539	-1834.901	-832.256	1876.178	-2286.830	1101.814
75	-1841.292	-1834.335	-832.574	1876.484	-2286.803	1101.701
76	-1840.639	-1834.442	-833.685	1876.915	-2287.905	1101.807
77	-1840.273	-1834.972	-834.663	1876.957	-2288.886	1102.080
