Timestamp	AccX	AccY	AccZ	Str1	Str2	Str3
0	-1841.743	-1834.924	-833.566	1875.720	-2286.192	1103.786
1	-1841.919	-1835.066	-833.371	1876.102	-2286.459	1103.420
2	-1841.851	-1835.094	-833.365	1876.503	-2286.739	1102.889
3	-1841.418	-1834.998	-833.758	1876.654	-2286.780	1102.732
4	-1841.145	-1834.953	-834.039	1876.359	-2286.892	1103.058
5	-1841.352	-1835.006	-833.879	1875.744	-2287.205	1103.584
6	-1841.620	-1835.084	-833.536	1875.259	-2287.362	1104.228
7	-1841.638	-1835.148	-833.371	1874.882	-2287.332	1104.821
8	-1841.643	-1835.153	-833.419	1874.106	-2287.270	1104.935
9	-1841.695	-1835.074	-833.409	1873.248	-2287.202	1104.499
10	-1841.563	-1834.984	-833.266	1873.202	-2287.230	1103.863
11	-1841.249	-1834.940	-833.158	1874.210	-2287.373	1103.464
12	-1840.996	-1834.928	-833.115	1875.567	-2287.502	1103.571
13	-1840.874	-1834.898	-833.025	1876.415	-2287.419	1104.022
14	-1840.909	-1834.862	-832.940	1876.447	-2287.174	1104.376
15	-1841.094	-1834.841	-833.068	1875.916	-2286.962	1104.406
16	-1841.194	-1834.818	-833.388	1875.397	-2286.908	1104.331
17	-1841.106	-1834.772	-833.584	1875.210	-2286.938	1104.470
18	-1840.978	-1834.701	-833.556	1875.157	-2286.983	1104.598
19	-1840.985	-1834.682	-833.482	1875.152	-2287.130	1104.260
20	-1841.165	-1834.810	-833.484	1875.362	-2287.505	1103.618
21	-1841.343	-1834.994	-833.551	1875.657	-2288.062	1103.279
22	-1841.412	-1834.979	-833.639	1875.625	-2288.399	1103.561
23	-1841.477	-1834.730	-833.707	1875.156	-2288.092	1104.214
24	-1841.638	-1834.581	-833.646	1874.656	-2287.536	1104.673
25	-1841.761	-1834.758	-833.486	1874.389	-2287.534	1104.636
26	-1841.589	-1835.129	-833.466	1874.369	-2288.014	1104.476
27	-1841.337	-1835.381	-833.476	1874.602	-2288.409	1104.718
28	-1841.357	-1835.322	-833.380	1874.850	-2288.418	1105.209
29	-1841.468	-1835.138	-833.300	1874.934	-2287.843	1105.363
30	-1841.433	-1835.072	-833.218	1875.079	-2286.983	1104.995
31	-1841.360	-1835.112	-833.110	1875.423	-2286.647	1104.421
32	-1841.318	-1835.248	-833.174	1875.699	-2287.076	1103.973
33	-1841.274	-1835.371	-833.321	1875.788	-2287.598	1103.970
34	-1841.367	-1835.246	-833.235	1875.901	-2287.701	1104.434
35	-1841.506	-1834.914	-833.004	1876.078	-2287.637	1104.748
36	-1841.301	-1834.642	-833.013	1876.004	-2287.608	1104.338
37	-1840.938	-1834.572	-833.332	1875.561	-2287.347	1103.634
38	-1840.926	-1834.623	-833.557	1875.223	-2286.755	1103.984
39	-1841.088	-1834.706	-833.552	1875.500	-2286.192	1105.823
40	-1841.198	-1834.792	-833.549	1876.078	-2286.044	1107.247
41	-1841.366	-1834.789	-833.606	1876.106	-2286.230	1106.364
42	-1841.487	-1834.744	-833.630	1875.267	-2286.346	1104.385
43	-1841.426	-1834.802	-833.577	1874.184	-2286.344	1103.542
44	-1841.299	-1834.964	-833.507	1873.730	-2286.599	1103.941
45	-1841.107	-1835.132	-833.573	1874.156	-2287.130	1104.440
46	-1841.004	-1835.187	-833.628	1874.848	-2287.512	1104.602
47	-1841.216	-1835.033	-833.434	1874.933	-2287.489	1104.590
48	-1841.498	-1834.863	-833.231	1874.462	-2287.292	1104.466
49	-1841.507	-1834.933	-833.127	1874.088	-2287.188	1104.358
50	-1841.358	-1835.080	-833.058	1873.989	-2287.089	1104.490
51	-1841.273	-1835.103	-833.161	1874.001	-2286.869	1104.882
52	-1841.299	-1835.243	-833.350	1874.088	-2286.702	1105.193
53	-1841.170	-1835.387	-833.449	1874.277	-2286.717	1105.132
54	-1840.896	-1835.137	-833.371	1874.538	-2286.951	1104.985
55	-1840.888	-1834.725	-833.175	1874.872	-2287.385	1105.206
56	-1841.193	-1834.634	-833.324	1875.175	-2287.888	1105.589
57	-1841.450	-1834.885	-833.756	1875.168	-2288.090	1105.472
58	-1841.530	-1835.116	-833.690	1874.720	-2287.513	1104.878
59	-1841.626	-1835.075	-833.195	1874.271	-2286.343	1104.516
60	-1841.790	-1834.793	-832.970	1874.352	-2285.619	1104.641
61	-1841.783	-1834.527	-833.104	1874.770	-2285.904	1104.812
62	-1841.509	-1834.402	-833.303	1874.945	-2286.428	1104.396
63	-1840.987	-1834.348	-833.510	1874.675	-2286.509	1103.475
64	-1840.474	-1834.444	-833.680	1874.271	-2286.341	1103.046
65	-1840.414	-1834.710	-833.709	1874.101	-2286.228	1103.447
66	-1840.793	-1834.823	-833.423	1874.104	-2286.169	1103.706
67	-1841.197	-1834.703	-832.778	1874.133	-2286.153	1103.203
68	-1841.324	-1834.605	-832.375	1874.335	-2286.019	1102.716
69	-1841.169	-1834.646	-832.858	1874.707	-2285.618	1103.014
70	-1841.062	-1834.745	-833.664	1874.994	-2285.162	1103.622
71	-1841.122	-1834.855	-833.776	1875.055	-2284.894	1103.818
72	-1841.205	-1834.846	-833.231	1874.934	-2284.860	1103.540
73	-1841.289	-1834.646	-832.754	1874.679	-2285.060	1103.110
74	-1841.428	-1834.489	-832.705	1874.290	-2285.329	1102.936
75	-1841.532	-1834.602	-832.961	1873.851	-2285.510	1103.137
76	-1841.484	-1834.879	-833.161	1873.672	-2285.495	1103.448
77	-1841.385	-1835.080	-833.257	1873.898	-2285.166	1103.502
78	-1841.220	-1835.078	-833.569	1874.071	-2284.790	1103.075
79	-1840.846	-1834.914	-833.902	1873.998	-2284.742	1102.386
80	-1840.514	-1834.741	-833.676	1874.100	-2285.004	1101.880
81	-1840.490	-1834.660	-833.160	1874.393	-2285.301	1101.885
82	-1840.661	-1834.791	-833.239	1874.265	-2285.413	1102.393
83	-1840.984	-1835.184	-833.852	1873.674	-2285.278	1102.952
84	-1841.376	-1835.515	-834.158	1873.436	-2285.141	1103.220
85	-1841.593	-1835.423	-833.922	1874.100	-2285.339	1103.264
86	-1841.593	-1835.059	-833.577	1875.241	-2285.687	1103.456
87	-1841.515	-1834.844	-833.391	1875.999	-2285.662	1104.028
88	-1841.359	-1834.858	-833.298	1876.079	-2285.069	1104.581
89	-1841.155	-1834.937	-833.236	1875.801	-2284.423	1104.456
90	-1841.012	-1834.990	-833.370	1875.638	-2284.336	1103.652
91	-1840.972	-1834.953	-833.724	1875.717	-2284.808	1102.976
92	-1841.084	-1834.858	-833.878	1875.678	-2285.400	1103.125
93	-1841.353	-1834.824	-833.527	1875.358	-2285.640	1103.863
94	-1841.566	-1834.840	-832.997	1875.215	-2285.352	1104.614
95	-1841.572	-1834.882	-832.816	1875.594	-2284.848	1105.063
96	-1841.427	-1834.984	-833.081	1876.061	-2284.792	1105.056
97	-1841.235	-1835.080	-833.352	1876.173	-2285.201	1104.757
98	-1841.107	-1835.065	-833.324	1876.170	-2285.461	1104.665
99	-1841.143	-1834.945	-833.268	1876.241	-2285.385	1105.079
100	-1841.316	-1834.856	-833.445	1876.212	-2284.857	1105.641
101	-1841.532	-1834.899	-833.582	1875.900	-2283.859	1105.776
102	-1841.686	-1835.033	-833.406	1875.334	-2282.835	1105.338
103	-1841.584	-1835.086	-833.244	1875.026	-2282.401	1104.689
104	-1841.216	-1834.963	-833.492	1875.400	-2282.997	1104.317
105	-1840.845	-1834.781	-833.958	1875.873	-2284.207	1104.405
106	-1840.700	-1834.748	-834.092	1875.777	-2284.985	1104.819
107	-1840.805	-1834.884	-833.743	1875.443	-2284.968	1105.197
108	-1841.071	-1835.022	-833.357	1875.409	-2284.723	1105.148
109	-1841.345	-1834.988	-833.216	1875.480	-2284.680	1104.641
110	-1841.474	-1834.829	-833.135	1875.257	-2284.830	1104.242
111	-1841.390	-1834.719	-832.944	1874.878	-2284.947	1104.548
112	-1841.129	-1834.738	-832.864	1874.875	-2284.982	1105.392
113	-1840.882	-1834.847	-833.023	1875.569	-2285.202	1106.057
114	-1840.815	-1834.928	-833.082	1876.481	-2285.705	1106.040
115	-1840.886	-1834.868	-832.859	1876.694	-2286.117	1105.350
116	-1840.902	-1834.732	-832.721	1876.099	-2286.117	1104.705
117	-1840.845	-1834.678	-832.947	1875.502	-2285.858	1104.835
118	-1840.950	-1834.780	-833.283	1875.461	-2285.783	1105.364
119	-1841.181	-1834.935	-833.412	1875.894	-2286.069	1105.574
120	-1841.206	-1834.950	-833.465	1876.368	-2286.325	1105.369
121	-1841.037	-1834.832	-833.701	1876.518	-2286.309	1105.126
122	-1840.918	-1834.702	-833.911	1876.521	-2286.205	1105.030
123	-1840.947	-1834.580	-833.648	1876.601	-2286.122	1104.776
124	-1841.146	-1834.544	-833.210	1876.433	-2286.212	1104.333
125	-1841.455	-1834.732	-833.400	1875.669	-2286.570	1104.312
126	-1841.670	-1835.061	-833.984	1874.784	-2286.607	1105.026
127	-1841.717	-1835.290	-834.017	1874.722	-2285.953	1105.716
128	-1841.664	-1835.260	-833.539	1875.425	-2285.375	1105.501
129	-1841.521	-1835.061	-833.321	1875.891	-2285.438	1104.746
130	-1841.366	-1834.925	-833.333	1875.608	-2285.939	1104.536
131	-1841.239	-1834.927	-833.044	1875.129	-2286.723	1105.112
132	-1841.008	-1834.923	-832.835	1875.220	-2287.527	1105.661
133	-1840.700	-1834.814	-833.367	1875.817	-2287.848	1105.493
134	-1840.532	-1834.678	-834.059	1876.258	-2287.686	1104.935
135	-1840.720	-1834.666	-833.798	1876.154	-2287.479	1104.586
136	-1841.207	-1834.772	-832.731	1875.745	-2287.299	1104.500
137	-1841.565	-1834.844	-832.178	1875.655	-2287.051	1104.520
138	-1841.636	-1834.773	-832.748	1876.168	-2286.906	1104.486
139	-1841.532	-1834.671	-833.452	1876.710	-2286.856	1104.373
140	-1841.309	-1834.752	-833.378	1876.492	-2286.722	1104.313
141	-1841.059	-1834.845	-833.252	1875.810	-2286.785	1104.440
142	-1840.858	-1834.778	-833.829	1875.593	-2287.188	1104.714
143	-1840.776	-1834.783	-834.382	1875.850	-2287.262	1104.838
144	-1840.966	-1835.003	-833.964	1875.827	-2286.572	1104.732
145	-1841.281	-1835.103	-833.006	1875.156	-2285.989	1104.372
146	-1841.340	-1834.895	-832.872	1874.306	-2286.441	1103.638
147	-1841.052	-1834.666	-833.806	1873.781	-2287.296	1102.853
148	-1840.798	-1834.751	-834.601	1873.335	-2287.536	1102.647
149	-1840.879	-1835.157	-834.415	1872.666	-2287.080	1102.995
150	-1841.108	-1835.522	-833.764	1872.394	-2286.411	1103.343
151	-1841.345	-1835.421	-833.403	1873.230	-2285.790	1103.560
152	-1841.597	-1834.942	-833.117	1874.577	-2285.330	1103.967
153	-1841.838	-1834.663	-832.456	1875.282	-2285.411	1104.573
154	-1841.843	-1834.760	-832.129	1875.248	-2285.837	1104.923
155	-1841.306	-1834.932	-833.156	1875.155	-2285.902	1104.848
156	-1840.713	-1835.065	-834.525	1875.330	-2285.659	1104.586
157	-1840.706	-1835.132	-834.258	1875.447	-2285.711	1104.409
158	-1840.970	-1835.017	-832.744	1875.197	-2285.973	1104.370
159	-1841.193	-1834.732	-832.074	1874.924	-2286.089	1104.305
160	-1841.283	-1834.471	-833.076	1875.140	-2286.170	1104.256
161	-1841.110	-1834.485	-834.338	1875.666	-2286.141	1104.572
162	-1841.014	-1834.784	-834.040	1875.754	-2285.614	1105.325
163	-1841.264	-1835.024	-832.692	1875.249	-2284.926	1106.095
164	-1841.345	-1834.986	-832.587	1875.001	-2285.154	1106.316
165	-1841.114	-1834.730	-833.813	1875.559	-2286.366	1105.726
166	-1841.206	-1834.489	-834.345	1876.394	-2287.229	1104.682
167	-1841.641	-1834.652	-833.713	1876.588	-2287.069	1103.779
168	-1841.850	-1835.200	-832.948	1876.049	-2286.661	1103.409
169	-1841.657	-1835.397	-832.843	1875.622	-2286.560	1103.631
170	-1841.308	-1834.977	-833.467	1875.687	-2286.341	1104.142
171	-1841.266	-1834.752	-833.894	1875.660	-2285.718	1104.554
172	-1841.477	-1835.078	-833.287	1875.146	-2285.125	1104.525
173	-1841.105	-1835.216	-832.900	1874.620	-2285.045	1103.943
174	-1840.365	-1834.794	-833.819	1874.663	-2285.366	1103.379
175	-1840.402	-1834.566	-834.680	1875.183	-2285.785	1103.244
176	-1840.871	-1834.989	-834.378	1875.533	-2286.127	1103.301
177	-1841.039	-1835.380	-833.575	1875.340	-2286.206	1103.285
178	-1841.368	-1835.143	-832.987	1874.959	-2286.168	1103.144
179	-1841.700	-1834.585	-833.067	1874.944	-2286.492	1102.815
180	-1841.522	-1834.353	-833.369	1875.332	-2287.090	1102.273
181	-1841.294	-1834.526	-832.857	1875.808	-2287.229	1101.883
182	-1841.124	-1834.855	-832.606	1876.112	-2286.770	1101.961
183	-1840.793	-1835.135	-833.693	1876.265	-2286.325	1102.398
184	-1840.796	-1835.148	-834.408	1876.261	-2286.095	1102.861
185	-1841.184	-1834.890	-833.523	1875.921	-2285.818	1102.909
186	-1841.078	-1834.631	-832.661	1875.428	-2285.596	1102.569
187	-1840.355	-1834.539	-833.216	1875.172	-2285.809	1102.390
188	-1840.051	-1834.694	-834.572	1875.291	-2286.420	1102.567
189	-1840.539	-1835.097	-835.138	1875.502	-2287.029	1102.781
190	-1841.275	-1835.400	-834.131	1875.559	-2287.148	1102.764
191	-1841.654	-1835.140	-832.812	1875.650	-2286.672	1102.506
192	-1841.270	-1834.477	-832.946	1875.890	-2285.985	1102.328
193	-1840.794	-1834.243	-833.994	1876.009	-2285.469	1102.594
194	-1841.301	-1834.809	-833.784	1876.026	-2285.231	1103.215
195	-1842.265	-1835.544	-832.535	1876.221	-2285.226	1103.872
196	-1842.479	-1835.714	-832.419	1876.367	-2285.476	1104.243
197	-1841.919	-1835.251	-833.266	1876.089	-2285.977	1104.114
198	-1841.148	-1834.542	-833.373	1875.615	-2286.553	1103.675
199	-1840.493	-1834.109	-832.756	1875.577	-2286.760	1103.416
200	-1840.148	-1834.284	-832.694	1875.928	-2286.258	1103.428
201	-1840.216	-1834.878	-833.835	1875.840	-2285.485	1103.357
202	-1840.706	-1835.354	-835.010	1875.199	-2285.093	1103.115
203	-1841.341	-1835.340	-834.448	1874.929	-2284.994	1103.015
204	-1841.589	-1834.867	-832.885	1875.494	-2285.025	1103.220
205	-1841.334	-1834.320	-832.497	1876.211	-2285.362	1103.577
