Timestamp	AccX	AccY	AccZ	Str1	Str2	Str3
0	-1839.656	-1833.824	-833.591	1875.556	-2286.952	1104.816
1	-1839.835	-1833.416	-835.818	1874.679	-2287.739	1104.075
2	-1841.203	-1833.770	-838.063	1874.461	-2288.344	1103.723
3	-1842.207	-1834.448	-840.108	1874.883	-2288.559	1104.110
4	-1842.370	-1834.704	-841.677	1875.037	-2288.633	1104.867
5	-1842.716	-1834.207	-842.677	1874.483	-2288.614	1105.441
6	-1843.306	-1833.776	-843.233	1873.815	-2288.285	1105.197
7	-1843.190	-1834.305	-842.557	1873.597	-2287.884	1104.203
8	-1842.437	-1835.034	-840.240	1873.816	-2287.916	1103.339
9	-1842.021	-1835.045	-837.360	1874.401	-2288.095	1102.970
10	-1841.921	-1834.937	-834.697	1875.233	-2287.779	1102.692
11	-1841.424	-1835.401	-832.033	1875.909	-2286.970	1102.379
12	-1840.578	-1835.815	-829.251	1876.211	-2286.181	1102.293
13	-1839.817	-1835.607	-826.894	1876.469	-2285.747	1102.408
14	-1839.080	-1835.312	-825.827	1876.803	-2285.615	1102.317
15	-1838.103	-1835.254	-826.371	1876.714	-2285.692	1101.902
16	-1837.843	-1835.091	-826.798	1876.184	-2285.690	1101.617
17	-1839.588	-1834.714	-825.290	1875.822	-2285.455	1101.777
18	-1841.875	-1834.424	-823.564	1875.740	-2285.431	1102.112
19	-1842.417	-1834.528	-824.990	1875.400	-2285.889	1102.487
20	-1841.807	-1834.764	-829.164	1874.589	-2286.222	1103.169
21	-1841.969	-1834.755	-832.957	1873.865	-2286.022	1104.064
22	-1843.042	-1834.329	-835.663	1873.896	-2285.825	1104.642
23	-1843.897	-1833.614	-837.798	1874.566	-2286.346	1104.660
24	-1844.152	-1833.315	-839.251	1874.985	-2287.577	1104.275
25	-1843.837	-1834.160	-840.381	1874.599	-2288.605	1103.896
26	-1842.712	-1835.605	-841.340	1873.793	-2288.728	1103.839
27	-1841.357	-1835.946	-841.605	1873.441	-2288.375	1104.045
28	-1840.921	-1834.827	-841.026	1874.014	-2288.035	1104.602
29	-1841.045	-1833.884	-840.163	1875.027	-2287.615	1105.407
30	-1840.643	-1834.433	-839.024	1875.674	-2287.273	1105.659
31	-1839.780	-1835.897	-836.848	1875.707	-2287.235	1104.854
32	-1839.134	-1836.654	-833.798	1875.471	-2287.209	1103.600
33	-1839.596	-1835.980	-830.445	1875.492	-2286.870	1102.693
34	-1841.198	-1834.735	-826.820	1875.747	-2286.247	1101.976
35	-1842.282	-1834.316	-824.085	1875.792	-2285.747	1101.104
36	-1841.735	-1834.943	-823.865	1875.558	-2285.660	1100.534
37	-1840.447	-1835.350	-825.274	1875.553	-2285.818	1100.909
38	-1840.045	-1834.738	-826.191	1876.057	-2285.928	1102.083
