Timestamp	AccX	AccY	AccZ	Str1	Str2	Str3
0	-1841.881	-1835.187	-829.865	1833.826	-2336.732	1087.729
1	-1841.517	-1833.550	-830.909	1834.082	-2336.679	1087.939
2	-1840.533	-1832.813	-833.212	1834.133	-2336.389	1088.437
3	-1839.512	-1833.754	-835.329	1833.959	-2336.305	1088.755
4	-1839.636	-1835.548	-835.800	1833.920	-2336.393	1088.583
5	-1841.437	-1836.619	-833.823	1833.949	-2336.256	1088.249
6	-1843.646	-1836.091	-830.657	1833.836	-2336.015	1088.152
7	-1844.571	-1834.316	-829.360	1833.756	-2336.128	1088.358
8	-1843.473	-1832.676	-831.807	1834.115	-2336.488	1088.816
9	-1841.322	-1832.713	-836.329	1834.846	-2336.591	1089.297
10	-1840.180	-1834.741	-838.885	1835.332	-2336.392	1089.395
11	-1841.255	-1837.035	-836.807	1835.069	-2336.160	1088.859
12	-1843.245	-1837.386	-831.923	1834.315	-2335.870	1087.924
13	-1843.949	-1835.574	-828.707	1834.107	-2335.392	1087.178
14	-1842.904	-1833.481	-829.614	1834.887	-2335.085	1087.104
15	-1841.126	-1832.905	-832.801	1835.573	-2335.333	1087.518
16	-1839.743	-1833.893	-834.728	1835.266	-2335.839	1087.764
17	-1839.782	-1835.204	-834.266	1834.687	-2335.923	1087.552
18	-1840.808	-1835.550	-833.438	1834.689	-2335.358	1087.239
19	-1840.959	-1834.726	-834.956	1834.980	-2334.691	1087.551
20	-1839.797	-1833.819	-838.388	1834.934	-2334.592	1088.738
21	-1838.973	-1834.033	-839.606	1834.462	-2335.053	1089.833
22	-1839.922	-1835.224	-836.294	1833.929	-2335.547	1089.561
23	-1842.071	-1836.035	-831.252	1833.840	-2335.717	1087.832
24	-1844.030	-1835.727	-827.974	1834.274	-2335.644	1086.032
25	-1844.693	-1834.854	-827.315	1834.651	-2335.389	1085.539
26	-1843.434	-1834.383	-829.078	1834.595	-2334.946	1086.322
27	-1840.773	-1834.672	-832.871	1834.502	-2334.646	1087.567
28	-1838.527	-1835.230	-836.755	1834.851	-2334.809	1088.798
29	-1838.312	-1835.173	-837.722	1835.290	-2335.359	1089.836
30	-1840.103	-1834.445	-834.336	1835.287	-2335.836	1090.163
31	-1842.624	-1834.107	-828.532	1834.982	-2335.793	1088.994
32	-1844.140	-1834.601	-824.871	1834.681	-2335.219	1086.551
33	-1843.453	-1834.964	-826.589	1834.460	-2334.524	1084.801
34	-1841.183	-1834.479	-832.365	1834.436	-2334.133	1085.495
35	-1839.173	-1833.807	-837.683	1834.728	-2333.946	1087.880
36	-1838.749	-1833.840	-839.162	1835.057	-2333.751	1089.916
37	-1840.032	-1834.411	-836.781	1834.930	-2333.778	1090.576
38	-1842.435	-1834.830	-832.628	1834.388	-2334.125	1089.805
