Timestamp	AccX	AccY	AccZ	Str1	Str2	Str3
0	-1841.669	-1834.895	-834.290	1878.551	-2288.896	1102.027
1	-1842.044	-1835.322	-832.844	1878.417	-2288.699	1102.050
2	-1842.401	-1835.569	-831.686	1878.053	-2288.136	1102.253
3	-1842.229	-1835.243	-832.342	1877.892	-2287.695	1102.588
4	-1841.448	-1834.785	-834.211	1878.629	-2287.774	1102.771
5	-1840.778	-1834.658	-835.204	1879.725	-2288.140	1102.619
6	-1840.663	-1834.642	-834.922	1880.177	-2288.629	1102.487
7	-1840.755	-1834.593	-834.576	1879.702	-2289.254	1102.707
8	-1840.794	-1834.838	-834.423	1878.788	-2289.670	1102.873
9	-1840.957	-1835.396	-833.857	1878.217	-2289.644	1102.446
10	-1841.318	-1835.687	-833.140	1878.376	-2289.333	1101.673
11	-1841.579	-1835.324	-832.862	1878.934	-2288.915	1101.232
12	-1841.594	-1834.621	-833.000	1879.597	-2288.441	1101.342
13	-1841.313	-1834.273	-833.544	1880.237	-2288.228	1101.767
14	-1840.901	-1834.563	-834.009	1880.182	-2288.423	1102.156
15	-1840.861	-1835.261	-833.625	1879.104	-2288.384	1102.191
16	-1841.542	-1835.715	-832.490	1877.823	-2287.793	1101.766
17	-1842.400	-1835.466	-831.534	1877.246	-2287.228	1101.138
18	-1842.588	-1834.925	-831.478	1877.310	-2287.167	1100.791
19	-1842.034	-1834.798	-832.177	1877.703	-2287.323	1100.947
20	-1841.331	-1835.120	-832.986	1878.249	-2287.281	1101.252
21	-1840.964	-1835.278	-833.509	1878.637	-2287.128	1101.185
22	-1840.801	-1835.107	-833.781	1878.988	-2287.069	1100.779
23	-1840.798	-1835.013	-833.808	1879.589	-2287.123	1100.624
24	-1841.185	-1835.186	-833.594	1880.149	-2287.263	1100.775
25	-1841.729	-1835.313	-833.355	1880.255	-2287.403	1100.508
26	-1841.909	-1835.191	-833.698	1879.948	-2287.476	1099.889
27	-1841.681	-1835.020	-834.718	1879.582	-2287.535	1099.880
28	-1841.331	-1835.029	-835.526	1879.499	-2287.659	1100.567
29	-1841.338	-1835.213	-835.274	1879.779	-2287.897	1101.073
30	-1841.736	-1835.209	-834.284	1880.257	-2288.231	1100.932
31	-1841.964	-1834.892	-833.248	1880.505	-2288.421	1100.317
32	-1841.857	-1834.681	-832.427	1880.345	-2288.304	1099.590
33	-1841.410	-1834.854	-832.515	1880.276	-2288.097	1099.111
34	-1840.582	-1835.191	-833.836	1880.726	-2288.044	1099.249
35	-1840.045	-1835.296	-834.911	1881.386	-2288.054	1100.055
36	-1840.320	-1835.061	-834.318	1881.662	-2287.837	1100.828
37	-1841.047	-1834.840	-832.635	1881.342	-2287.343	1100.578
38	-1841.577	-1834.974	-831.381	1880.771	-2287.090	1099.406
39	-1841.768	-1835.229	-831.154	1880.166	-2287.455	1098.614
40	-1841.737	-1835.201	-831.738	1879.600	-2287.959	1099.110
41	-1841.561	-1835.021	-832.725	1879.534	-2288.038	1100.327
42	-1841.370	-1834.987	-833.524	1880.060	-2287.688	1101.058
43	-1841.444	-1835.063	-833.486	1880.430	-2287.286	1100.832
44	-1841.731	-1835.179	-832.917	1880.141	-2287.128	1100.240
45	-1841.575	-1835.198	-832.969	1879.611	-2287.266	1100.071
46	-1840.805	-1834.948	-834.078	1879.520	-2287.579	1100.371
47	-1840.126	-1834.660	-835.433	1879.958	-2287.791	1100.547
48	-1839.886	-1834.693	-836.036	1880.364	-2287.778	1100.332
49	-1840.094	-1834.987	-835.660	1880.431	-2287.744	1100.292
