Timestamp	AccX	AccY	AccZ	Str1	Str2	Str3
0	-1842.407	-1834.834	-829.708	1882.545	-2279.884	1093.244
1	-1842.335	-1834.644	-830.210	1882.809	-2280.075	1092.537
2	-1841.937	-1834.769	-831.129	1883.099	-2280.954	1092.300
3	-1841.738	-1835.097	-832.726	1883.090	-2281.666	1092.788
4	-1841.586	-1835.273	-834.901	1882.679	-2282.109	1093.490
5	-1841.213	-1835.253	-836.425	1882.344	-2282.387	1093.672
6	-1841.032	-1835.091	-836.286	1882.488	-2282.525	1093.227
7	-1841.517	-1834.764	-835.172	1882.984	-2282.628	1092.903
8	-1842.058	-1834.519	-834.579	1883.540	-2282.373	1093.319
9	-1841.809	-1834.770	-835.093	1883.877	-2281.607	1094.232
10	-1841.228	-1835.386	-836.001	1883.820	-2281.091	1095.035
11	-1841.024	-1835.665	-836.323	1883.431	-2281.567	1095.603
12	-1841.038	-1835.443	-836.076	1883.010	-2282.632	1096.098
13	-1840.965	-1835.287	-835.618	1882.822	-2283.275	1096.199
14	-1841.049	-1835.356	-834.440	1882.777	-2283.070	1095.445
15	-1841.718	-1835.331	-832.282	1882.855	-2282.360	1094.227
16	-1842.460	-1835.204	-830.449	1883.142	-2281.647	1093.598
17	-1842.335	-1835.162	-830.402	1883.385	-2281.308	1094.067
18	-1841.480	-1835.207	-831.752	1883.371	-2281.416	1094.938
19	-1840.713	-1835.234	-832.738	1883.216	-2281.468	1095.290
20	-1840.774	-1835.255	-832.409	1883.169	-2281.013	1094.974
21	-1841.600	-1835.140	-831.312	1883.280	-2280.255	1094.477
22	-1842.303	-1834.692	-830.513	1883.280	-2279.631	1094.457
23	-1842.367	-1834.298	-830.628	1882.987	-2279.466	1095.106
24	-1841.883	-1834.545	-831.821	1882.761	-2279.793	1095.763
25	-1841.286	-1835.133	-833.735	1883.043	-2280.256	1095.646
26	-1840.887	-1835.269	-835.739	1883.542	-2280.567	1095.021
27	-1840.669	-1834.929	-837.159	1883.497	-2280.757	1094.778
28	-1840.774	-1834.662	-837.173	1882.855	-2280.909	1095.108
29	-1841.533	-1834.666	-835.686	1882.516	-2280.869	1095.403
30	-1842.609	-1834.953	-833.918	1882.876	-2280.629	1095.201
31	-1842.807	-1835.363	-833.502	1883.198	-2280.683	1094.777
32	-1841.836	-1835.454	-834.489	1882.888	-2281.017	1094.718
33	-1840.725	-1835.139	-835.713	1882.488	-2280.903	1095.119
34	-1840.265	-1834.845	-836.193	1882.729	-2280.211	1095.523
35	-1840.497	-1834.894	-835.225	1883.194	-2279.668	1095.443
36	-1841.226	-1835.030	-833.108	1882.979	-2279.711	1094.724
37	-1841.935	-1835.048	-831.211	1882.149	-2280.033	1093.764
38	-1842.094	-1835.138	-830.176	1881.613	-2280.031	1093.443
39	-1841.755	-1835.263	-830.044	1881.899	-2279.436	1094.196
40	-1841.295	-1835.082	-830.999	1882.642	-2278.724	1095.503
41	-1840.953	-1834.579	-832.528	1882.873	-2278.527	1096.407
42	-1840.954	-1834.264	-833.217	1882.373	-2278.770	1096.151
43	-1841.521	-1834.539	-832.443	1881.971	-2278.947	1094.769
44	-1842.321	-1835.177	-831.124	1882.195	-2279.019	1093.145
45	-1842.578	-1835.579	-830.899	1882.604	-2279.356	1092.291
46	-1841.952	-1835.278	-832.554	1882.693	-2279.778	1092.556
47	-1841.070	-1834.555	-835.028	1882.571	-2279.791	1093.632
48	-1840.567	-1834.192	-836.697	1882.483	-2279.451	1094.787
49	-1840.334	-1834.476	-837.161	1882.264	-2279.161	1095.215
50	-1840.509	-1835.005	-836.651	1881.845	-2279.332	1094.807
51	-1841.274	-1835.240	-835.372	1881.522	-2280.092	1094.228
52	-1842.187	-1835.103	-833.801	1881.670	-2280.778	1094.166
53	-1842.454	-1834.858	-833.013	1882.424	-2280.687	1094.621
54	-1841.746	-1834.750	-833.750	1883.301	-2280.028	1095.196
55	-1840.864	-1834.880	-835.094	1883.471	-2279.442	1095.527
56	-1840.809	-1834.970	-835.013	1882.865	-2279.190	1095.475
57	-1841.229	-1834.929	-833.457	1882.269	-2279.065	1094.997
58	-1841.479	-1834.897	-831.990	1882.288	-2278.809	1094.045
59	-1841.657	-1834.775	-831.060	1882.778	-2278.546	1092.930
60	-1841.907	-1834.748	-830.453	1883.239	-2278.490	1092.384
61	-1841.763	-1835.098	-830.948	1883.393	-2278.679	1092.892
62	-1841.190	-1835.476	-832.291	1883.333	-2279.133	1094.081
63	-1840.928	-1835.353	-832.964	1883.427	-2279.753	1094.993
64	-1841.337	-1834.894	-832.662	1883.625	-2280.277	1095.069
65	-1841.955	-1834.579	-832.098	1883.609	-2280.619	1094.710
66	-1842.128	-1834.622	-831.960	1883.442	-2280.739	1094.576
67	-1841.816	-1834.916	-832.675	1883.348	-2280.468	1094.686
68	-1841.197	-1835.062	-834.364	1883.378	-2279.918	1094.814
69	-1840.591	-1834.822	-836.179	1883.436	-2279.568	1094.834
70	-1840.902	-1834.558	-836.362	1883.399	-2279.780	1094.727
71	-1841.790	-1834.456	-834.777	1883.359	-2280.184	1094.944
72	-1841.482	-1834.391	-834.152	1883.491	-2280.027	1095.732
73	-1840.744	-1834.537	-835.118	1883.700	-2279.432	1096.227
74	-1841.195	-1835.026	-835.243	1883.875	-2279.361	1095.664
75	-1841.866	-1835.272	-833.892	1883.956	-2280.023	1094.823
76	-1841.690	-1834.910	-832.584	1883.816	-2280.429	1094.873
77	-1841.141	-1834.379	-832.503	1883.442	-2279.876	1095.649
78	-1840.557	-1834.307	-833.699	1882.977	-2278.991	1096.018
79	-1840.516	-1834.814	-833.903	1882.836	-2278.674	1095.512
80	-1841.341	-1835.389	-831.752	1883.316	-2279.143	1094.687
81	-1842.143	-1835.504	-829.811	1883.873	-2279.966	1094.232
82	-1842.068	-1835.183	-830.125	1883.680	-2280.325	1094.575
83	-1841.576	-1834.776	-831.359	1882.897	-2280.069	1095.457
84	-1841.244	-1834.542	-832.301	1882.390	-2279.965	1096.036
85	-1841.157	-1834.648	-832.789	1882.417	-2280.451	1095.942
86	-1841.085	-1834.916	-833.103	1882.657	-2281.175	1095.375
87	-1840.728	-1835.008	-834.049	1882.921	-2281.655	1094.599
88	-1840.422	-1834.920	-834.972	1883.305	-2281.644	1094.003
89	-1841.015	-1834.857	-834.420	1883.828	-2281.331	1093.986
90	-1842.019	-1834.734	-833.342	1884.118	-2281.384	1094.608
91	-1842.147	-1834.490	-833.732	1883.893	-2282.157	1095.582
92	-1841.457	-1834.431	-835.346	1883.538	-2282.794	1096.276
93	-1841.165	-1834.624	-836.053	1883.512	-2282.326	1096.025
94	-1841.777	-1834.853	-834.691	1883.663	-2281.349	1094.923
95	-1842.457	-1835.099	-832.804	1883.483	-2281.002	1093.830
96	-1841.926	-1835.246	-832.946	1883.094	-2281.224	1093.593
97	-1840.600	-1834.963	-834.761	1883.117	-2281.158	1094.492
98	-1840.156	-1834.327	-835.246	1883.571	-2280.600	1095.680
99	-1840.874	-1834.053	-833.416	1883.820	-2280.196	1095.770
100	-1841.530	-1834.555	-831.541	1883.435	-2280.263	1094.737
101	-1841.535	-1835.340	-831.268	1882.683	-2280.490	1093.838
102	-1841.434	-1835.629	-831.604	1882.259	-2280.750	1093.805
103	-1841.459	-1835.264	-831.524	1882.551	-2281.307	1094.404
104	-1841.315	-1834.606	-831.609	1883.281	-2281.974	1095.204
105	-1841.094	-1834.188	-832.395	1883.928	-2281.885	1095.772
106	-1841.196	-1834.346	-833.244	1884.172	-2281.180	1095.836
107	-1841.631	-1834.907	-833.254	1883.993	-2280.904	1095.530
108	-1842.067	-1835.266	-832.409	1883.679	-2281.081	1095.144
109	-1841.976	-1835.058	-832.151	1883.664	-2281.027	1094.871
110	-1841.256	-1834.610	-833.497	1883.804	-2280.534	1094.930
111	-1840.804	-1834.418	-835.159	1883.473	-2279.939	1095.434
112	-1841.169	-1834.540	-835.475	1882.561	-2279.758	1096.145
113	-1841.535	-1834.766	-834.840	1881.625	-2280.354	1096.614
114	-1841.355	-1834.933	-834.484	1881.310	-2281.562	1096.634
115	-1841.154	-1834.987	-834.381	1881.626	-2282.631	1096.561
116	-1841.016	-1834.867	-834.417	1881.819	-2282.807	1096.678
